order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,category,sub_category,quantity,unit_price,discount,sales,profit
ORD-005162,2024-09-23,25-Sep-2024,Second Class,CUST-0362,Laurie Hoffman,Home Office,South,North Carolina,Technology,Machines,5,524.44,0.2,2097.76,-69.35
ORD-005780,04-Apr-2023,2023-04-09,Second Class,CUST-0118,Ashley Waller,Consumer,Central,Illinois,Office Supplies,Storage,8,36.24,0.15,246.45,3.96
ORD-006160,2023-01-18,01/20/2023,First Class,CUST-0256,Kristen Davis,Home Office,Central,Texas,Office Supplies,Paper,8,47.27,0.0,378.17,45.59
ORD-004455,2024-11-09,11/14/2024,Same Day,CUST-0374,Sergio Knight,Home Office,Central,Michigan,Technology,Machines,8,467.77,0.0,3742.19,868.71
ORD-005087,06/03/2023,06/05/2023,Same Day,CUST-0487,Monica Miller,Home Office,South,North Carolina,Furniture,Furnishings,7,298.0,0.3,1460.21,62.45
ORD-005030,08-Aug-2024,11-Aug-2024,Standard Class,CUST-0122,Kenneth Scott,Home Office,West,Oregon,Office Supplies,Art,1,40.02,0.2,32.02,-5.53
ORD-000192,26-Sep-2023,2023-10-02,First Class,CUST-0235,Michael Lyons,Consumer,Central,Illinois,Office Supplies,Binders,8,12.7,0.15,86.35,7.5
ORD-004551,03-May-2024,07-May-2024,Standard Class,CUST-0397,jennifer collins,Consumer,East,Massachusetts,Technology,Machines,2,359.07,0.0,718.14,195.79
ORD-000440,07/02/2023,09-Jul-2023,Standard Class,CUST-0484,steve paul,Consumer,South,Florida,Furniture,Chairs,5,248.77,0.15,1057.27,309.36
ORD-002828,02-Jan-2023,2023-01-07,Same Day,CUST-0351,Ana Hill,Consumer,Central,Michigan,Technology,Machines,3,294.9,0.3,619.29,-59.88
ORD-002291,20-Mar-2024,24-Mar-2024,First Class,CUST-0006,Connie Lawrence,Home Office,East,New Jersey,  Furniture ,Chairs,5,265.71,0.0,1328.55,42.32
ORD-000665,28-Feb-2024,04-Mar-2024,Second Class,CUST-0122,Kenneth Scott,Home Office,West,Oregon,Office Supplies,Labels,4,22.3,0.2,71.35,5.14
ORD-001425,2023-03-25,2023-03-28,Same Day,CUST-0259,Denise Davenport,Corporate,South,Tennessee,Office Supplies,Art,8,28.62,0.3,160.26,-10.37
ORD-007798,17-Apr-2023,04/22/2023,First Class,CUST-0187,Jonathan Peterson,Corporate,East,New York,Office Supplies,Labels,1,36.88,0.3,25.82,5.73
ORD-005212,10/29/2023,11/05/2023,Same Day,CUST-0239,Sara Johnston,Corporate,West,Washington,Furniture,Tables,6,251.01,0.3,1054.23,-1.68
ORD-007370,02/26/2024,02/27/2024,First Class,CUST-0100,Stephen Mckee,Consumer,East,Massachusetts,Office Supplies,Labels,1,22.22,0.15,18.89,0.94
ORD-001115,2024-01-20,22-Jan-2024,Standard Class,CUST-0076,Sarah Moore,Corporate,East,New York,Technology,Machines,7,176.02,0.0,1232.11,333.78
ORD-007542,01-Apr-2024,2024-04-02,Second Class,CUST-0274,Shelly Alexander,Home Office,West,California,Technology,Phones,3,404.3,0.1,1091.6,181.84
ORD-005076,2023-04-24,04/30/2023,Standard Class,CUST-0168,Alyssa Day,Corporate,South,Georgia,Furniture,Chairs,5,252.57,0.0,1262.83,59.92
ORD-000474,04/27/2023,2023-05-01,Second Class,CUST-0004,Daniel Wagner,Consumer,South,Florida,Office Supplies,Storage,8,18.98,0.1,136.67,9.15
ORD-006780,2023-04-02,04/07/2023,Standard Class,CUST-0396,Dana Chapman,Home Office,South,Tennessee,Technology,Phones,2,477.05,0.0,954.09,200.98
ORD-000496,2024-10-13,10/14/2024,Second Class,CUST-0121,larry dixon,Corporate,West,California,Furniture,Furnishings,2,265.63,0.3,371.88,-91.11
ORD-002131,2024-06-21,25-Jun-2024,Second Class,CUST-0342,Cynthia Morris,Corporate,South,Georgia,Technology,Phones,7,519.72,0.2,2910.41,-100.16
ORD-000707,04/10/2023,2023-04-17,First Class,CUST-0007,Abigail Shaffer,Consumer,South,Tennessee,Office Supplies,Labels,8,39.79,0.0,318.29,130.44
ORD-008477,07/01/2024,07/02/2024,Standard Class,CUST-0257,Susan Murray MD,Consumer,West,Washington,Office Supplies,Paper,4,34.07,0.0,136.3,49.52
ORD-004528,01/11/2024,2024-01-18,Standard Class,CUST-0096,Anna Henderson,Corporate,South,Florida,Technology,Copiers,5,190.66,0.15,810.29,54.42
ORD-003045,24-Oct-2024,10/30/2024,First Class,CUST-0191,Debra Morton,Consumer,Central,Ohio,Furniture,Chairs,8,269.82,0.1,1942.7,282.0
ORD-004907,05-May-2024,2024-05-09,Standard Class,CUST-0393,Brian Smith,Home Office,SOUTH,Florida,Office Supplies,Storage,8,39.04,0.3,218.65,29.4
ORD-005503,30-Oct-2024,2024-10-31,First Class,CUST-0195,John Bishop,Corporate,East,New Jersey,Office Supplies,Binders,6,46.39,0.2,222.66,-5.66
ORD-008801,14-Mar-2023,17-Mar-2023,Standard Class,CUST-0421,George Harper,Home Office,Central,Michigan,Furniture,Furnishings,5,250.16,0.15,1063.18,132.09
ORD-003530,2023-07-07,07/13/2023,Same Day,CUST-0437,Ralph Anderson,Home Office,South,Florida,  Technology ,Accessories,3,634.37,0.1,1712.81,398.12
ORD-008147,2023-04-27,2023-05-03,Standard Class,CUST-0443,Robert Harrison,Home Office,West,Oregon,Office Supplies,Labels,2,33.86,0.2,54.18,6.71
ORD-007159,03-Feb-2024,2024-02-06,Standard Class,CUST-0345,Kayla Rodriguez,Home Office,East,New York,Technology,Copiers,5,498.96,0.0,2494.82,549.6
ORD-001189,07-Sep-2023,12-Sep-2023,Second Class,CUST-0267,Kimberly Gibson,Home Office,Central,Michigan,Technology,Copiers,2,356.83,0.0,713.66,-6.51
ORD-008014,2024-03-04,03/05/2024,First Class,CUST-0241,Andrew Avila,Consumer,Central,Texas,Technology,Accessories,7,440.25,0.2,2465.4,-144.6
ORD-005288,04/10/2023,04/17/2023,First Class,CUST-0025,Matthew Foster,Corporate,South,Georgia,Technology,Copiers,2,266.43,0.2,426.29,22.15
ORD-001475,27-Nov-2023,2023-12-01,Second Class,CUST-0006,Connie Lawrence,Home Office,East,New Jersey,Furniture,Tables,3,235.98,0.0,707.95,-32.32
ORD-005840,06/21/2024,2024-06-28,Standard Class,CUST-0302,Heather Fields,Corporate,East,Massachusetts,Furniture,Furnishings,6,167.19,0.3,702.19,-80.72
ORD-001458,20-Apr-2023,04/22/2023,Second Class,CUST-0167,Alyssa Long,Consumer,South,Tennessee,Technology,Phones,5,482.26,0.0,2411.3,896.6
ORD-004415,20-May-2024,2024-05-21,Same Day,CUST-0316,Jordan Chambers,Home Office,Central,Ohio,Furniture,Furnishings,5,288.73,0.3,1010.55,-150.98
ORD-007047,12/09/2023,13-Dec-2023,Same Day,CUST-0267,Kimberly Gibson,Home Office,Central,Michigan,Furniture,Furnishings,-3,138.16,0.0,414.47,42.28
ORD-007820,27-Apr-2024,2024-05-04,First Class,CUST-0376,Paul Lewis,Consumer,West,Nevada,Furniture,Bookcases,2,185.78,0.0,371.56,3.7
ORD-000333,05/11/2024,05/18/2024,Standard Class,CUST-0316,Jordan Chambers,Home Office,CENTRAL,Ohio,Furniture,Furnishings,6,196.54,0.3,825.45,10.54
ORD-008548,03-Jun-2023,2023-06-05,First Class,CUST-0083,Michael Evans,Corporate,Central,Ohio,Furniture,Tables,6,261.09,0.1,1409.87,-216.8
ORD-003048,03/08/2024,12-Mar-2024,Same Day,CUST-0477,Robin Brown,Corporate,Central,Michigan,Furniture,Bookcases,6,255.41,0.0,1532.47,365.63
ORD-004185,25-Nov-2023,26-Nov-2023,Standard Class,CUST-0269,Cynthia Rowe,Home Office,Central,Ohio,Technology,Phones,7,595.17,0.0,4166.2,742.94
ORD-001738,08/23/2024,29-Aug-2024,Standard Class,CUST-0193,Debra Christian,Corporate,Central,Michigan,Technology,Accessories,6,313.96,0.15,1601.19,-6.65
ORD-000060,01-Jun-2024,06/05/2024,First Class,CUST-0250,Kimberly Gutierrez,Consumer,East,New York,Furniture,Furnishings,4,335.71,0.0,1342.85,322.6
ORD-007468,25-Jan-2023,01/27/2023,Same Day,CUST-0255,Cynthia Moore,Consumer,East,New Jersey,Furniture,Chairs,7,332.81,0.3,1630.78,-100.47
ORD-004017,2023-01-05,2023-01-07,Second Class,CUST-0228,Michael Warner,Consumer,Central,Ohio,Technology,Machines,3,569.36,0.3,1195.66,112.68
ORD-005107,2024-08-02,05-Aug-2024,First Class,CUST-0202,Ricky Davis II,Consumer,Central,Texas,Furniture,Bookcases,5,300.21,0.0,1501.04,204.96
ORD-001652,20-May-2024,2024-05-23,Same Day,CUST-0059,Brent Jordan,Corporate,East,New York,Furniture,Bookcases,1,266.25,0.15,226.31,6.09
ORD-002856,2023-11-18,25-Nov-2023,Standard Class,CUST-0183,Angela Vaughn,Consumer,South,North Carolina,Furniture,Furnishings,6,256.53,0.3,1077.41,-133.96
ORD-002520,01/29/2024,2024-01-30,Standard Class,CUST-0254,Barbara Dudley,Home Office,Central,Texas,Technology,Copiers,3,594.87,0.15,1516.91,297.28
ORD-002196,04/14/2023,2023-04-16,Standard Class,CUST-0363,Bryan Gomez,Consumer,South,Georgia,Technology,Phones,3,461.79,0.0,1385.36,344.11
ORD-007837,2024-02-15,17-Feb-2024,Second Class,CUST-0470,Jeanette Harrison,Corporate,South,Florida,Technology,Copiers,5,293.1,0.2,1172.4,-274.11
ORD-008425,16-May-2024,23-May-2024,Second Class,CUST-0216,Anthony Everett,Corporate,Central,Illinois,Office Supplies,Labels,1,39.95,0.0,39.95,9.52
ORD-003694,2023-05-12,05/16/2023,Same Day,CUST-0253,Tanya Kim,Home Office,Central,Ohio,Technology,Accessories,8,362.07,0.1,2606.9,489.37
ORD-005494,23-Nov-2023,11/27/2023,Standard Class,CUST-0347,Sharon Boyd,Home Office,Central,Illinois,Technology,Phones,2,599.83,0.3,839.76,-18.01
ORD-007232,06/27/2023,30-Jun-2023,First Class,CUST-0209,Dr. William Warren,Home Office,Central,Ohio,Furniture,Tables,3,260.61,0.0,781.83,105.47
ORD-004326,04/01/2023,05-Apr-2023,Second Class,CUST-0033,Tricia Valencia,Home Office,South,Tennessee,Office Supplies,Art,1,23.57,0.1,21.21,4.61
ORD-003351,2023-07-20,2023-07-26,Second Class,CUST-0169,Joel Williams,Home Office,Central,Ohio,Office Supplies,Storage,5,47.51,0.0,237.53,31.44
ORD-003996,02/29/2024,2024-03-02,Standard Class,CUST-0004,Daniel Wagner,Consumer,South,Florida,Technology,Machines,8,545.11,0.0,4360.86,641.42
ORD-002311,2024-03-04,11-Mar-2024,First Class,CUST-0455,Alfred Galvan,Consumer,West,California,Office Supplies,Art,4,30.24,0.3,84.66,17.54
ORD-003282,10/04/2023,07-Oct-2023,First Class,CUST-0281,Amanda Jones,Corporate,West,Nevada,Technology,Accessories,6,376.8,0.15,1921.7,627.61
ORD-001767,2023-06-13,2023-06-16,Same Day,CUST-0149,Kathy Rivas,Home Office,South,North Carolina,  Furniture ,Furnishings,2,242.24,0.1,436.04,0.57
ORD-000351,2023-12-18,2023-12-24,Same Day,CUST-0308,Carlos Ryan,Corporate,East,Pennsylvania,  Technology ,Accessories,4,337.27,0.2,1079.27,135.86
ORD-004666,03/06/2024,11-Mar-2024,Standard Class,CUST-0284,Shelia Wallace,Corporate,Central,Michigan,Furniture,Bookcases,1,355.8,0.0,355.8,40.15
ORD-003648,01/15/2024,01/16/2024,Standard Class,CUST-0196,Allen Rosales,Home Office,East,New York,Office Supplies,Binders,3,36.28,0.2,87.08,-4.38
ORD-008088,2023-04-24,2023-05-01,Same Day,CUST-0275,Joyce Bowen,Home Office,Central,Texas,Technology,Copiers,4,461.14,0.1,1660.1,41.74
ORD-001646,2024-12-14,19-Dec-2024,First Class,CUST-0134,Daniel Kennedy,Consumer,East,Pennsylvania,Furniture,Furnishings,4,356.39,0.2,1140.45,-340.47
ORD-000443,2024-08-22,23-Aug-2024,Standard Class,CUST-0041,Paula Moreno,Consumer,Central,Michigan,Technology,Phones,2,481.83,0.0,963.65,358.1
ORD-002455,01/13/2024,01/15/2024,First Class,CUST-0313,Shannon Ramsey,Home Office,East,New Jersey,Technology,Phones,3,432.14,0.3,907.5,-89.68
ORD-007312,2024-02-22,23-Feb-2024,Second Class,CUST-0247,Krista Gibson,Consumer,East,Pennsylvania,Office Supplies,Art,7,33.16,0.3,162.48,-15.77
ORD-003641,17-Mar-2023,2023-03-24,Second Class,CUST-0397,Jennifer Collins,Consumer,East,Massachusetts,Office Supplies,Art,6,26.86,0.2,128.94,21.17
ORD-005691,2024-10-01,10/06/2024,Same Day,CUST-0042,Fred Smith,Consumer,South,Tennessee,Office Supplies,Art,3,40.03,0.0,120.08,17.62
ORD-005523,2024-02-25,02/26/2024,Same Day,CUST-0077,Angela Lopez,Home Office,EAST,New York,Technology,Accessories,3,399.49,0.3,838.93,86.52
ORD-005985,17-Jun-2023,2023-06-23,Second Class,CUST-0314,Tracy Ballard,Home Office,South,Georgia,Technology,Phones,5,446.21,0.0,2231.03,-390.22
ORD-001581,11-May-2023,05/18/2023,Standard Class,CUST-0103,Rebecca Valencia,Home Office,Central,Texas,Technology,Phones,5,327.22,0.0,1636.1,334.92
ORD-005881,15-Jan-2023,2023-01-16,Same Day,CUST-0247,Krista Gibson,Consumer,East,Pennsylvania,Furniture,Chairs,1,255.12,0.0,255.12,63.31
ORD-004298,2024-04-13,2024-04-14,Standard Class,CUST-0101,Sandra Aguilar,Consumer,Central,Ohio,Furniture,Bookcases,4,242.8,0.0,971.2,122.6
ORD-003031,08-Sep-2023,2023-09-09,First Class,CUST-0093,Denise Jacobs,Consumer,Central,Michigan,Furniture,Chairs,1,253.7,0.0,253.7,60.05
ORD-001223,03/23/2023,26-Mar-2023,Standard Class,CUST-0173,Joshua Cooke,Home Office,Central,Texas,Technology,Accessories,2,339.64,0.1,611.36,111.03
ORD-005638,12/28/2023,01/04/2024,Same Day,CUST-0109,Evelyn Galvan,Home Office,East,Pennsylvania,Technology,Accessories,5,484.99,0.2,1939.97,180.57
ORD-006813,12/27/2024,02-Jan-2025,Same Day,CUST-0318,Ashley Hall,Home Office,Central,Ohio,Technology,Machines,8,329.04,0.1,2369.07,749.94
ORD-008371,22-Sep-2024,09/29/2024,Second Class,CUST-0430,Nancy Jennings,Home Office,West,California,Furniture,Tables,3,268.87,0.0,806.61,73.77
ORD-007054,04/14/2023,18-Apr-2023,,CUST-0353,Kerry Chavez DDS,Corporate,East,New York,Technology,Phones,6,618.29,,3709.74,764.61
ORD-002466,12/09/2023,16-Dec-2023,Second Class,CUST-0055,Shannon Jones,Home Office,West,Washington,Furniture,Chairs,7,332.24,0.0,2325.69,-262.69
ORD-001856,22-Oct-2024,2024-10-25,Second Class,CUST-0400,Hannah Luna,Home Office,South,North Carolina,Technology,Machines,5,227.69,0.3,796.92,-125.83
ORD-005772,2023-07-02,2023-07-07,Standard Class,CUST-0423,Michael Mitchell,Consumer,West,Nevada,Furniture,Furnishings,7,270.65,0.0,1894.58,491.92
ORD-002030,2023-09-14,16-Sep-2023,Second Class,CUST-0331,Vanessa Howard,Corporate,West,Oregon,Furniture,Bookcases,6,322.15,0.1,1739.6,211.46
ORD-001569,01/31/2023,07-Feb-2023,Standard Class,CUST-0470,Jeanette Harrison,Corporate,South,Florida,Furniture,Chairs,3,321.37,0.0,964.1,26.47
ORD-004923,2024-04-08,14-Apr-2024,First Class,CUST-0310,Dawn Summers,Consumer,South,Georgia,Technology,Copiers,3,348.28,0.2,835.87,-23.93
ORD-005280,2023-03-22,03/28/2023,Same Day,CUST-0485,Jasmine Beltran,Home Office,Central,Ohio,Technology,Copiers,3,387.68,0.0,1163.05,364.77
ORD-004845,08/14/2024,08/21/2024,Standard Class,CUST-0305,Maria Parker,Corporate,South,North Carolina,Technology,Copiers,3,397.82,0.1,1074.12,198.92
ORD-001062,27-Jul-2023,2023-07-29,Same Day,CUST-0123,April Frost,Home Office,South,Georgia,Furniture,Chairs,4,248.56,0.1,894.8,105.99
ORD-007071,2023-10-02,2023-10-09,Same Day,CUST-0359,Christian Leblanc,Home Office,East,New Jersey,Office Supplies,Labels,2,33.4,0.15,56.78,4.66
ORD-008820,02/22/2024,02/25/2024,First Class,CUST-0381,Karla Ramos,Consumer,West,Oregon,Technology,Copiers,2,326.3,0.0,652.59,-31.55
ORD-004543,2023-10-14,2023-10-16,Same Day,CUST-0066,Amber Kidd,Consumer,South,Tennessee,Furniture,Furnishings,5,353.17,0.0,1765.85,179.25
ORD-007192,2024-02-11,18-Feb-2024,Second Class,CUST-0240,Yvonne Chambers,Consumer,Central,Illinois,Furniture,Tables,3,374.73,0.0,1124.18,241.44
ORD-005285,16-Jan-2023,23-Jan-2023,First Class,CUST-0091,Matthew Mcmillan,Home Office,West,California,Technology,Phones,7,342.46,0.0,2397.2,828.28
ORD-005563,29-Nov-2023,30-Nov-2023,First Class,CUST-0303,megan le,Consumer,South,Tennessee,Furniture,Bookcases,7,329.56,0.15,1960.88,505.8
ORD-005439,2024-12-03,2024-12-09,Second Class,CUST-0318,Ashley Hall,Home Office,Central,Ohio,Technology,Accessories,4,480.07,0.2,1536.21,181.35
ORD-003053,17-Nov-2024,21-Nov-2024,Standard Class,CUST-0324,Brandy Chavez,Consumer,East,Massachusetts,  Furniture ,Chairs,8,182.85,0.0,1462.79,405.99
ORD-003003,2024-06-08,06/14/2024,Second Class,CUST-0354,Michael Farrell,Consumer,West,Nevada,Furniture,Chairs,6,233.94,0.0,1403.63,351.55
ORD-006384,2024-06-25,2024-06-29,First Class,CUST-0199,Adam Vaughan,Consumer,West,Nevada,Office Supplies,Binders,3,35.15,0.2,84.36,1.93
ORD-005530,18-May-2023,05/24/2023,Second Class,CUST-0457,Dustin Gallegos,Consumer,West,California,Technology,Copiers,7,331.37,0.15,1971.64,488.65
ORD-002908,18-Feb-2023,02/22/2023,Second Class,CUST-0222,Jeremy Dalton,Corporate,Central,Michigan,Office Supplies,Storage,5,9.43,0.1,42.43,9.85
ORD-008981,2024-05-25,29-May-2024,Standard Class,CUST-0099,Jessica Smith,Consumer,Central,Michigan,Technology,Copiers,6,547.4,0.0,3284.4,241.59
ORD-003385,27-Aug-2023,30-Aug-2023,Standard Class,CUST-0454,Cynthia Vang,Consumer,Central,Michigan,Furniture,Bookcases,2,373.79,0.0,747.59,55.69
ORD-005781,2024-07-04,09-Jul-2024,Same Day,CUST-0235,Michael Lyons,Consumer,Central,Illinois,Technology,Copiers,6,420.54,0.0,2523.25,32.42
ORD-000666,2023-04-22,27-Apr-2023,First Class,CUST-0292,Stephanie Byrd,Home Office,West,Washington,Technology,Phones,2,583.69,0.1,1050.64,311.25
ORD-001119,09/09/2023,09/11/2023,Second Class,CUST-0392,Laura Mckinney,Home Office,East,Massachusetts,Office Supplies,Labels,4,35.15,0.0,140.6,5.0
ORD-001715,10-Mar-2023,03/13/2023,Standard Class,CUST-0458,Brenda Thornton,Corporate,West,Washington,Technology,Accessories,4,453.3,0.0,1813.22,511.62
ORD-006176,26-Aug-2023,2023-09-02,First Class,CUST-0114,Crystal Johnson,Consumer,East,New Jersey,Office Supplies,Labels,1,28.2,0.15,23.97,2.65
ORD-000748,26-Dec-2024,12/27/2024,Second Class,CUST-0037,Sherri Baker,Home Office,South,Florida,Technology,Phones,2,585.05,0.3,819.07,197.18
ORD-008563,17-May-2023,2023-05-18,First Class,CUST-0007,Abigail Shaffer,Consumer,South,Tennessee,Furniture,Bookcases,1,86.74,0.1,78.07,15.4
ORD-003531,10/19/2024,10/22/2024,Standard Class,CUST-0086,Daniel Baker,Consumer,Central,Texas,Office Supplies,Labels,2,51.13,0.15,86.92,19.27
ORD-005500,2023-02-02,2023-02-04,Same Day,CUST-0013,Lisa Hensley,Consumer,Central,Ohio,Furniture,Tables,5,309.34,0.0,1546.68,179.14
ORD-008811,2023-02-20,22-Feb-2023,Standard Class,CUST-0450,Phillip Nelson,Home Office,South,North Carolina,Furniture,Tables,8,196.35,0.0,1570.8,283.16
ORD-003370,27-May-2024,2024-05-28,First Class,CUST-0155,Brenda Hall,Consumer,West,Washington,Office Supplies,Art,1,65.82,0.0,65.82,1.75
ORD-007258,2024-01-17,2024-01-21,First Class,CUST-0008,Gina Moore,Consumer,Central,Illinois,Technology,Machines,8,380.33,0.1,2738.37,542.94
ORD-008895,07/07/2024,2024-07-09,Same Day,CUST-0395,Tamara Davis,Home Office,South,Florida,Office Supplies,Labels,7,22.67,0.0,158.72,-8.11
ORD-008555,28-May-2023,31-May-2023,Same Day,CUST-0440,Jason Rhodes,Corporate,Central,Texas,Furniture,Chairs,6,330.91,0.15,1687.66,-184.14
ORD-005559,02-Feb-2023,2023-02-09,Second Class,CUST-0153,Denise Jones,Home Office,Central,Michigan,Office Supplies,Storage,3,39.63,0.1,106.99,15.09
ORD-002178,15-Jul-2023,2023-07-16,First Class,CUST-0428,Emily Bennett,Home Office,Central,Michigan,Technology,Phones,1,448.51,0.0,448.51,105.81
ORD-005588,02-Aug-2024,03-Aug-2024,First Class,CUST-0477,Robin Brown,Corporate,Central,Michigan,Technology,Accessories,6,479.34,0.0,2876.03,607.5
ORD-005352,19-Jan-2024,2024-01-21,First Class,CUST-0344,Nichole Alvarez,Home Office,Central,Illinois,Technology,Phones,4,349.42,0.0,1397.69,423.03
ORD-008395,2023-12-31,06-Jan-2024,Same Day,CUST-0201,Melissa Brewer,Home Office,South,North Carolina,Furniture,Chairs,2,219.62,0.2,351.39,-33.67
ORD-005730,15-May-2023,18-May-2023,Second Class,CUST-0346,Theresa Williams,Corporate,Central,Texas,Furniture,Tables,1,194.36,0.2,155.49,-7.12
ORD-003993,2024-10-09,13-Oct-2024,Second Class,CUST-0429,Robin Santiago,Consumer,East,New Jersey,Technology,Copiers,4,428.58,0.0,1714.32,84.19
ORD-003216,01/11/2023,13-Jan-2023,Same Day,CUST-0425,Felicia Aguilar,Home Office,East,New Jersey,  Technology ,Phones,3,324.56,0.3,681.58,-214.14
ORD-001769,2023-04-09,2023-04-13,Second Class,CUST-0158,Jason Stein,Corporate,South,Georgia,Technology,Accessories,3,481.47,0.0,1444.42,75.85
ORD-002025,2023-03-30,04-Apr-2023,Second Class,CUST-0035,Debra Davidson,Consumer,South,Florida,Office Supplies,Paper,8,33.9,0.0,271.24,53.49
ORD-007988,05/11/2023,05/12/2023,Standard Class,CUST-0065,Jessica Callahan,Home Office,West,Washington,Furniture,Tables,5,254.99,0.0,1274.97,200.7
ORD-000988,19-Jan-2023,20-Jan-2023,Standard Class,CUST-0019,Lisa Jackson,Corporate,East,Massachusetts,Office Supplies,Labels,7,34.8,0.0,243.62,25.18
ORD-007978,2024-10-14,21-Oct-2024,Same Day,CUST-0398,Gary Jackson,Consumer,West,Washington,Technology,Copiers,1,462.07,0.2,369.66,27.91
ORD-006484,16-Jun-2024,2024-06-18,Standard Class,CUST-0082,Mike Allen,Corporate,South,Tennessee,Office Supplies,Paper,2,40.03,0.3,56.04,-5.74
ORD-000947,2023-01-30,02/02/2023,Same Day,CUST-0017,Holly Wood,Home Office,East,New Jersey,Office Supplies,Paper,5,30.42,0.0,152.09,20.81
ORD-003640,2024-10-17,10/19/2024,Standard Class,CUST-0112,Shannon Walker,Home Office,West,Nevada,Technology,Accessories,2,390.09,0.1,702.16,170.2
ORD-008572,05/24/2023,28-May-2023,Second Class,CUST-0039,Elizabeth Fowler,Home Office,Central,Texas,Furniture,Bookcases,2,200.74,0.0,401.48,140.98
ORD-003388,10-Sep-2023,15-Sep-2023,Standard Class,CUST-0035,Debra Davidson,Consumer,South,Florida,Office Supplies,Art,6,23.48,0.0,140.9,35.03
ORD-004417,2024-11-10,2024-11-12,Second Class,CUST-0388,James Padilla,Consumer,East,Pennsylvania,Office Supplies,Labels,3,29.89,0.15,76.22,20.06
ORD-006212,09/08/2023,11-Sep-2023,First Class,CUST-0492,Heather Bolton,Consumer,Central,Texas,Furniture,Tables,6,158.4,0.0,950.42,241.15
ORD-005855,2023-07-08,2023-07-13,Same Day,CUST-0084,Paul Jones,Consumer,West,Oregon,Technology,Accessories,1,535.17,0.3,374.62,-4.43
ORD-001642,06/01/2024,2024-06-03,Second Class,CUST-0151,David Wright,Home Office,West,Nevada,Office Supplies,Art,8,12.4,0.2,79.36,8.35
ORD-002811,17-Apr-2024,20-Apr-2024,First Class,CUST-0156,Michelle Brown,Consumer,East,New Jersey,Furniture,Chairs,6,225.97,0.15,1152.45,-73.21
ORD-004364,11-Jan-2024,01/12/2024,Second Class,CUST-0220,Bailey Duran DDS,Consumer,Central,Ohio,Furniture,Tables,4,486.83,0.0,1947.33,504.0
ORD-002721,05/22/2024,2024-05-24,Standard Class,CUST-0453,Alexander Brown,Corporate,East,Massachusetts,Office Supplies,Storage,5,28.68,0.0,143.4,10.61
