order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,category,sub_category,quantity,unit_price,discount,sales,profit,order_year,order_month,days_to_ship,profit_margin
ORD-008609,2023-02-24,2023-02-27,Same Day,CUST-0005,Cristian Santos,Consumer,East,New Jersey,Furniture,Furnishings,6,265.3,0.2,1273.44,103.48,2023,2023-02,3,0.0813
ORD-002898,2023-02-24,2023-03-02,Second Class,CUST-0090,Aimee Montoya,Corporate,West,California,Office Supplies,Storage,2,32.01,0.15,54.42,7.47,2023,2023-02,6,0.1373
ORD-002636,2023-02-24,2023-02-25,Standard Class,CUST-0437,Ralph Anderson,Home Office,South,Florida,Technology,Accessories,2,554.89,0.0,1109.78,511.11,2023,2023-02,1,0.4606
ORD-005294,2023-02-24,2023-03-02,Same Day,CUST-0363,Bryan Gomez,Consumer,South,Georgia,Technology,Copiers,3,499.14,0.0,1497.41,161.73828392254995,2023,2023-02,6,0.108
ORD-003354,2023-02-24,2023-02-25,Standard Class,CUST-0097,Aaron Wise,Corporate,East,New York,Furniture,Furnishings,4,218.99,0.0,875.97,134.8,2023,2023-02,1,0.1539
ORD-008139,2023-02-24,2023-03-01,Standard Class,CUST-0266,Joshua Reed,Consumer,East,New Jersey,Technology,Accessories,3,380.1,0.0,1140.3,121.83,2023,2023-02,5,0.1068
ORD-002488,2023-02-24,2023-02-25,Standard Class,CUST-0314,Tracy Ballard,Home Office,South,Georgia,Technology,Phones,6,223.36,0.0,1206.12,-17.92,2023,2023-02,1,-0.0149
ORD-000155,2023-02-24,2023-02-25,Standard Class,CUST-0017,Holly Wood,Home Office,East,New Jersey,Technology,Machines,7,465.65,0.0,3259.56,409.85,2023,2023-02,1,0.1257
ORD-000199,2023-02-24,2023-03-03,Same Day,CUST-0191,Debra Morton,Consumer,Central,Ohio,Office Supplies,Labels,6,17.01,0.0,102.07,31.89,2023,2023-02,7,0.3124
ORD-000694,2023-02-25,2023-02-26,Second Class,CUST-0244,Brandon Bailey Md,Corporate,Central,Ohio,Furniture,Furnishings,7,347.63,0.1,2190.07,738.89,2023,2023-02,1,0.3374
ORD-000784,2023-02-25,2023-03-03,Second Class,CUST-0295,Ryan Gonzalez,Corporate,East,New York,Furniture,Chairs,6,255.02,0.0,1530.15,324.26,2023,2023-02,6,0.2119
ORD-001423,2023-02-25,2023-02-27,Same Day,CUST-0232,Susan Serrano,Home Office,Central,Ohio,Office Supplies,Paper,1,37.28,0.3,26.09,-3.44,2023,2023-02,2,-0.1319
ORD-003556,2023-02-25,2023-03-02,First Class,CUST-0293,Jeremy Reed,Home Office,Central,Texas,Furniture,Furnishings,3,176.55,0.1,476.69,80.85,2023,2023-02,5,0.1696
ORD-004378,2023-02-25,2023-02-26,Standard Class,CUST-0189,Madison Poole,Corporate,West,Washington,Office Supplies,Paper,6,28.11,0.0,168.67,50.99,2023,2023-02,1,0.3023
ORD-005491,2023-02-25,2023-03-03,Same Day,CUST-0135,Rebecca Jackson,Home Office,Central,Michigan,Office Supplies,Paper,4,10.4,0.1,37.45,6.96,2023,2023-02,6,0.1858
ORD-008512,2023-02-25,2023-02-28,Same Day,CUST-0496,Lawrence Harrington,Consumer,South,Tennessee,Technology,Copiers,6,457.63,0.0,2745.77,647.74,2023,2023-02,3,0.2359
ORD-008207,2023-02-25,2023-02-28,First Class,CUST-0225,Matthew Moore,Home Office,South,Georgia,Technology,Phones,1,652.12,0.0,652.12,-39.85,2023,2023-02,3,-0.0611
ORD-007580,2023-02-25,2023-02-27,First Class,CUST-0123,April Frost,Home Office,South,Georgia,Furniture,Chairs,6,170.64,0.0,1023.83,201.6,2023,2023-02,2,0.1969
ORD-001763,2023-02-25,2023-02-26,Second Class,CUST-0307,Edward Burgess,Consumer,South,Tennessee,Furniture,Bookcases,5,206.37,0.3,722.28,-101.74,2023,2023-02,1,-0.1409
ORD-003859,2023-02-25,2023-03-03,Same Day,CUST-0069,James Brown,Corporate,Central,Ohio,Office Supplies,Paper,6,27.5,0.0,165.01,48.09,2023,2023-02,6,0.2914
ORD-006629,2023-02-25,2023-03-02,First Class,CUST-0341,Allison Smith,Consumer,Central,Texas,Office Supplies,Paper,8,54.48,0.0,435.83,85.16,2023,2023-02,5,0.1954
ORD-006337,2023-02-25,2023-03-04,Same Day,CUST-0122,Kenneth Scott,Home Office,West,Oregon,Office Supplies,Art,5,31.74,0.1,142.82,18.47,2023,2023-02,7,0.1293
ORD-000737,2023-02-25,2023-03-03,Standard Class,CUST-0066,Amber Kidd,Consumer,South,Tennessee,Furniture,Bookcases,5,239.95,0.3,839.82,1.48,2023,2023-02,6,0.0018
ORD-002419,2023-02-25,2023-02-27,Same Day,CUST-0220,Bailey Duran Dds,Consumer,Central,Ohio,Technology,Accessories,2,343.78,0.15,584.43,34.45,2023,2023-02,2,0.0589
ORD-002231,2023-02-25,2023-02-26,Standard Class,CUST-0035,Debra Davidson,Consumer,South,Florida,Furniture,Bookcases,2,339.14,0.0,678.29,252.27,2023,2023-02,1,0.3719
ORD-000400,2023-02-25,2023-03-04,Same Day,CUST-0075,Amy Silva,Corporate,Central,Illinois,Office Supplies,Storage,4,35.3,0.3,98.83,0.35,2023,2023-02,7,0.0035
ORD-006065,2023-02-25,2023-03-03,Standard Class,CUST-0204,Joseph Coleman,Corporate,East,Pennsylvania,Technology,Copiers,3,540.76,0.2,1297.81,-81.57,2023,2023-02,6,-0.0629
ORD-006461,2023-02-25,2023-02-28,First Class,CUST-0483,Evelyn Martinez,Corporate,West,Oregon,Furniture,Chairs,2,164.83,0.1,296.69,58.93,2023,2023-02,3,0.1986
ORD-007087,2023-02-25,2023-03-02,Same Day,CUST-0476,Julie Dominguez,Corporate,South,Georgia,Furniture,Tables,5,341.13,0.3,1193.95,272.35,2023,2023-02,5,0.2281
ORD-008618,2023-02-26,2023-03-05,First Class,CUST-0457,Dustin Gallegos,Consumer,West,California,Office Supplies,Art,6,46.7,0.0,280.19,22.14,2023,2023-02,7,0.079
ORD-004562,2023-02-26,2023-03-02,Standard Class,CUST-0413,Julian Conner,Corporate,South,Tennessee,Furniture,Chairs,4,301.12,0.0,1204.49,182.71,2023,2023-02,4,0.1517
ORD-000249,2023-02-26,2023-03-02,Second Class,CUST-0223,Elizabeth Oliver Dds,Home Office,East,New Jersey,Technology,Machines,3,275.53,0.0,826.59,105.11,2023,2023-02,4,0.1272
ORD-007737,2023-02-26,2023-03-03,Second Class,CUST-0197,Daniel Salinas,Consumer,East,New Jersey,Technology,Accessories,3,530.01,0.2,1272.02,201.94,2023,2023-02,5,0.1588
ORD-003494,2023-02-26,2023-03-02,Second Class,CUST-0389,Sandra Drake,Home Office,East,New York,Technology,Copiers,7,231.72,0.3,1135.41,284.91,2023,2023-02,4,0.2509
ORD-002479,2023-02-26,2023-03-03,Same Day,CUST-0192,Karen Graham,Corporate,Central,Ohio,Furniture,Tables,4,235.32,0.0,941.29,260.94,2023,2023-02,5,0.2772
ORD-002510,2023-02-26,2023-02-27,Second Class,CUST-0131,Elizabeth Kelley,Home Office,South,North Carolina,Office Supplies,Binders,7,36.63,0.15,217.95,43.11,2023,2023-02,1,0.1978
ORD-007657,2023-02-26,2023-02-28,Standard Class,CUST-0389,Sandra Drake,Home Office,East,New York,Furniture,Furnishings,8,359.28,0.0,2874.26,43.49,2023,2023-02,2,0.0151
ORD-007203,2023-02-26,2023-03-05,Standard Class,CUST-0477,Robin Brown,Corporate,Central,Michigan,Office Supplies,Paper,3,27.91,0.0,83.72,19.67,2023,2023-02,7,0.2349
ORD-001549,2023-02-26,2023-03-01,Standard Class,CUST-0499,Meghan Rush,Consumer,South,Georgia,Furniture,Chairs,2,328.13,0.0,656.26,144.39,2023,2023-02,3,0.22
ORD-006767,2023-02-26,2023-03-04,First Class,CUST-0082,Mike Allen,Corporate,South,Tennessee,Office Supplies,Storage,6,52.95,0.0,317.71,93.78,2023,2023-02,6,0.2952
ORD-004896,2023-02-26,2023-03-03,Second Class,CUST-0445,Mrs. Diane Reyes,Consumer,South,Tennessee,Office Supplies,Binders,3,43.64,0.0,130.91,24.9,2023,2023-02,5,0.1902
ORD-006324,2023-02-26,2023-03-05,Same Day,CUST-0233,Christopher Parker,Corporate,Central,Michigan,Office Supplies,Labels,7,47.57,0.2,266.41,-14.59,2023,2023-02,7,-0.0548
ORD-005713,2023-02-27,2023-03-05,First Class,CUST-0098,Deborah Figueroa,Home Office,East,New Jersey,Office Supplies,Labels,4,22.89,0.2,73.24,-3.25,2023,2023-02,6,-0.0444
ORD-003263,2023-02-27,2023-03-01,First Class,CUST-0113,Julia Torres,Home Office,South,Florida,Office Supplies,Paper,1,46.76,0.0,46.76,8.6,2023,2023-02,2,0.1839
ORD-000286,2023-02-27,2023-03-06,Same Day,CUST-0328,Trevor Johnson,Consumer,West,Washington,Office Supplies,Labels,4,35.19,0.15,119.66,42.02,2023,2023-02,7,0.3512
ORD-007349,2023-02-27,2023-03-06,Second Class,CUST-0421,George Harper,Home Office,Central,Michigan,Office Supplies,Labels,3,37.91,0.0,113.74,6.51,2023,2023-02,7,0.0572
ORD-000477,2023-02-27,2023-03-01,Same Day,CUST-0408,Jeremy Turner,Consumer,Central,Ohio,Technology,Accessories,5,249.82,0.0,1249.08,403.77,2023,2023-02,2,0.3233
ORD-004933,2023-02-27,2023-03-02,First Class,CUST-0075,Amy Silva,Corporate,Central,Illinois,Technology,Accessories,2,413.87,0.1,744.97,109.08,2023,2023-02,3,0.1464
ORD-005120,2023-02-27,2023-03-03,Second Class,CUST-0456,Marie Moody,Corporate,West,Oregon,Office Supplies,Binders,2,19.19,0.2,30.7,3.09,2023,2023-02,4,0.1007
ORD-006418,2023-02-27,2023-03-03,Second Class,CUST-0478,Judith Carter,Corporate,South,North Carolina,Office Supplies,Art,4,40.21,0.2,128.68,-16.67,2023,2023-02,4,-0.1295
ORD-005499,2023-02-27,2023-03-03,Second Class,CUST-0025,Matthew Foster,Corporate,South,Georgia,Office Supplies,Art,5,38.42,0.0,192.08,55.99,2023,2023-02,4,0.2915
ORD-007062,2023-02-27,2023-03-06,Standard Class,CUST-0259,Denise Davenport,Corporate,South,Tennessee,Technology,Copiers,1,508.13,0.0,508.13,38.92,2023,2023-02,7,0.0766
ORD-002133,2023-02-27,2023-03-05,Second Class,CUST-0151,David Wright,Home Office,West,Nevada,Furniture,Tables,1,245.51,0.0,245.51,51.37,2023,2023-02,6,0.2092
ORD-008872,2023-02-27,2023-03-05,Same Day,CUST-0326,Patrick Moore,Corporate,Central,Illinois,Furniture,Furnishings,7,179.23,0.1,1129.15,10.68,2023,2023-02,6,0.0095
ORD-007010,2023-02-27,2023-03-03,Standard Class,CUST-0100,Stephen Mckee,Consumer,East,Massachusetts,Technology,Accessories,4,350.04,0.0,1400.17,187.63,2023,2023-02,4,0.134
ORD-000290,2023-02-27,2023-03-01,Same Day,CUST-0452,Courtney Hayes,Corporate,West,Nevada,Furniture,Chairs,4,139.11,0.0,556.42,159.83,2023,2023-02,2,0.2872
ORD-008565,2023-02-28,2023-03-05,Second Class,CUST-0052,Danny Morgan,Home Office,East,New Jersey,Furniture,Bookcases,7,238.8,0.1,1504.45,-237.6,2023,2023-02,5,-0.1579
ORD-005334,2023-02-28,2023-03-03,Same Day,CUST-0383,Douglas Gregory,Consumer,Central,Illinois,Technology,Accessories,7,502.23,0.15,2988.28,776.31,2023,2023-02,3,0.2598
ORD-003055,2023-02-28,2023-03-02,First Class,CUST-0020,Carla Gray,Home Office,South,North Carolina,Office Supplies,Paper,5,40.61,0.2,162.44,-14.17,2023,2023-02,2,-0.0872
ORD-001598,2023-02-28,2023-03-01,Same Day,CUST-0024,Tommy Walter,Consumer,West,Nevada,Technology,Accessories,1,215.8,0.0,215.8,-16.31,2023,2023-02,1,-0.0756
ORD-002632,2023-02-28,2023-03-05,Same Day,CUST-0315,Richard Smith,Corporate,East,Massachusetts,Technology,Accessories,4,432.69,0.0,1730.76,346.32,2023,2023-02,5,0.2001
ORD-001229,2023-02-28,2023-03-03,Standard Class,CUST-0390,Scott Williams,Corporate,South,North Carolina,Office Supplies,Labels,6,28.91,0.3,121.42,3.49,2023,2023-02,3,0.0287
ORD-001585,2023-02-28,2023-03-05,Same Day,CUST-0111,Richard Rodriguez,Consumer,Central,Michigan,Office Supplies,Labels,2,33.99,0.15,57.78,5.78,2023,2023-02,5,0.1
ORD-004095,2023-02-28,2023-03-06,Standard Class,CUST-0188,Samantha Garcia,Home Office,East,Pennsylvania,Furniture,Chairs,1,301.18,0.15,256.0,67.48,2023,2023-02,6,0.2636
ORD-005515,2023-02-28,2023-03-06,First Class,CUST-0231,Jessica Stephens,Home Office,South,North Carolina,Furniture,Chairs,6,277.39,0.2,1331.46,39.13,2023,2023-02,6,0.0294
ORD-001596,2023-03-01,2023-03-03,Standard Class,CUST-0279,Shannon James,Corporate,Central,Michigan,Office Supplies,Art,4,30.7,0.0,122.79,28.91,2023,2023-03,2,0.2354
ORD-000243,2023-03-01,2023-03-03,Standard Class,CUST-0063,Connor West,Consumer,Central,Illinois,Technology,Accessories,2,309.24,0.1,556.63,-11.51,2023,2023-03,2,-0.0207
ORD-006745,2023-03-01,2023-03-08,First Class,CUST-0258,Kathleen Moran,Consumer,East,New York,Technology,Machines,3,431.96,0.2,1036.69,-74.27,2023,2023-03,7,-0.0716
ORD-006787,2023-03-01,2023-03-03,Same Day,CUST-0182,Tina Sanders,Home Office,South,Georgia,Office Supplies,Art,6,35.83,0.0,214.99,7.71,2023,2023-03,2,0.0359
ORD-000284,2023-03-01,2023-03-08,First Class,CUST-0429,Robin Santiago,Consumer,East,New Jersey,Furniture,Bookcases,8,97.14,0.15,660.56,19.18,2023,2023-03,7,0.029
ORD-006923,2023-03-01,2023-03-04,Second Class,CUST-0386,Chad Scott,Consumer,Central,Michigan,Technology,Accessories,8,613.84,0.0,4910.74,519.23,2023,2023-03,3,0.1057
ORD-005693,2023-03-02,2023-03-03,First Class,CUST-0173,Joshua Cooke,Home Office,Central,Texas,Furniture,Tables,7,234.76,0.3,1150.34,-22.18,2023,2023-03,1,-0.0193
ORD-002869,2023-03-02,2023-03-06,Standard Class,CUST-0167,Alyssa Long,Consumer,South,Tennessee,Furniture,Chairs,8,293.45,0.15,1995.47,637.44,2023,2023-03,4,0.3194
ORD-007415,2023-03-02,2023-03-06,Same Day,CUST-0325,Natalie Bautista,Corporate,East,Massachusetts,Furniture,Tables,1,332.59,0.2,266.07,-26.87,2023,2023-03,4,-0.101
ORD-005203,2023-03-02,2023-03-04,First Class,CUST-0032,James Ferrell,Home Office,West,Oregon,Office Supplies,Labels,8,30.57,0.1,220.13,60.63,2023,2023-03,2,0.2754
ORD-004337,2023-03-02,2023-03-07,Standard Class,CUST-0112,Shannon Walker,Home Office,West,Nevada,Furniture,Tables,1,244.94,0.3,171.46,24.56,2023,2023-03,5,0.1432
ORD-003537,2023-03-02,2023-03-05,Standard Class,CUST-0056,Michael Lewis,Corporate,Central,Michigan,Technology,Copiers,7,235.35,0.3,1153.22,163.29,2023,2023-03,3,0.1416
ORD-002656,2023-03-02,2023-03-03,First Class,CUST-0089,Lisa Archer,Consumer,West,California,Furniture,Tables,1,229.57,0.15,195.13,58.16,2023,2023-03,1,0.2981
ORD-005058,2023-03-02,2023-03-03,First Class,CUST-0154,Devon Flores,Consumer,East,Massachusetts,Furniture,Furnishings,8,228.91,0.0,1831.28,301.81,2023,2023-03,1,0.1648
ORD-002313,2023-03-02,2023-03-07,Standard Class,CUST-0170,Daniel Murphy,Corporate,West,Nevada,Furniture,Chairs,2,276.72,0.0,553.44,166.8,2023,2023-03,5,0.3014
ORD-005231,2023-03-02,2023-03-06,Standard Class,CUST-0014,Michele Williams,Corporate,East,New York,Technology,Accessories,3,248.0,0.0,744.01,23.24,2023,2023-03,4,0.0312
ORD-001938,2023-03-02,2023-03-09,Second Class,CUST-0108,Sierra Johnson,Corporate,South,Florida,Furniture,Chairs,7,194.55,0.0,1361.83,399.05,2023,2023-03,7,0.293
ORD-001251,2023-03-02,2023-03-09,Second Class,CUST-0104,Christine Wright,Corporate,West,California,Technology,Copiers,6,468.47,0.0,2810.84,748.2,2023,2023-03,7,0.2662
ORD-003287,2023-03-02,2023-03-03,Same Day,CUST-0364,Nicole Parrish,Consumer,East,Massachusetts,Office Supplies,Art,5,57.5,0.0,287.51,26.92,2023,2023-03,1,0.0936
ORD-006275,2023-03-02,2023-03-07,First Class,CUST-0306,Kevin Oconnor,Home Office,West,Washington,Furniture,Chairs,1,226.28,0.1,203.65,58.86,2023,2023-03,5,0.289
ORD-008684,2023-03-02,2023-03-05,Same Day,CUST-0398,Gary Jackson,Consumer,West,Washington,Technology,Machines,4,354.52,0.0,1418.09,350.51,2023,2023-03,3,0.2472
ORD-006553,2023-03-02,2023-03-09,First Class,CUST-0160,Jamie Smith,Consumer,West,California,Furniture,Bookcases,8,276.88,0.2,1772.0,-452.64,2023,2023-03,7,-0.2554
ORD-007012,2023-03-02,2023-03-08,Standard Class,CUST-0255,Cynthia Moore,Consumer,East,New Jersey,Furniture,Furnishings,7,183.4,0.3,898.67,110.85,2023,2023-03,6,0.1233
ORD-000571,2023-03-03,2023-03-06,Standard Class,CUST-0202,Ricky Davis Ii,Consumer,Central,Texas,Technology,Phones,3,364.29,0.2,874.3,144.33,2023,2023-03,3,0.1651
ORD-008959,2023-03-03,2023-03-05,First Class,CUST-0280,Nathan Malone,Home Office,Central,Texas,Technology,Phones,2,637.59,0.2,1020.15,22.79,2023,2023-03,2,0.0223
ORD-001499,2023-03-03,2023-03-05,Second Class,CUST-0481,Dawn Mullins,Corporate,South,North Carolina,Furniture,Furnishings,1,269.33,0.2,215.47,-32.11,2023,2023-03,2,-0.149
ORD-000530,2023-03-03,2023-03-05,Standard Class,CUST-0446,Tracy Montoya,Corporate,East,Pennsylvania,Technology,Accessories,5,465.23,0.1,2093.54,220.92,2023,2023-03,2,0.1055
ORD-002992,2023-03-03,2023-03-07,Second Class,CUST-0211,Christopher Smith,Corporate,East,Pennsylvania,Office Supplies,Paper,1,55.91,0.3,39.14,1.85,2023,2023-03,4,0.0473
ORD-004509,2023-03-03,2023-03-04,Same Day,CUST-0210,Brian Lee,Consumer,Central,Michigan,Office Supplies,Storage,2,17.14,0.0,34.29,2.12,2023,2023-03,1,0.0618
ORD-001030,2023-03-03,2023-03-10,First Class,CUST-0386,Chad Scott,Consumer,Central,Michigan,Technology,Phones,6,431.51,0.0,2589.04,448.5,2023,2023-03,7,0.1732
ORD-003836,2023-03-03,2023-03-04,Standard Class,CUST-0493,William Gould,Home Office,Central,Illinois,Technology,Phones,8,489.97,0.0,3919.76,-359.79,2023,2023-03,1,-0.0918
ORD-000239,2023-03-03,2023-03-10,First Class,CUST-0118,Ashley Waller,Consumer,Central,Illinois,Furniture,Chairs,7,293.24,0.15,1744.79,326.89,2023,2023-03,7,0.1874
ORD-008407,2023-03-04,2023-03-08,Same Day,CUST-0452,Courtney Hayes,Corporate,West,Nevada,Furniture,Chairs,6,294.48,0.0,1766.9,52.56,2023,2023-03,4,0.0297
ORD-002410,2023-03-04,2023-03-10,Second Class,CUST-0250,Kimberly Gutierrez,Consumer,East,New York,Office Supplies,Art,8,41.59,0.0,332.72,38.75,2023,2023-03,6,0.1165
ORD-001063,2023-03-04,2023-03-07,Same Day,CUST-0162,Jennifer Adkins,Home Office,West,Nevada,Furniture,Bookcases,8,251.68,0.15,1711.46,369.08,2023,2023-03,3,0.2157
ORD-006913,2023-03-04,2023-03-09,First Class,CUST-0201,Melissa Brewer,Home Office,South,North Carolina,Furniture,Tables,3,403.86,0.0,1211.59,371.71,2023,2023-03,5,0.3068
ORD-008860,2023-03-04,2023-03-07,First Class,CUST-0483,Evelyn Martinez,Corporate,West,Oregon,Office Supplies,Binders,2,34.13,0.15,58.03,13.49,2023,2023-03,3,0.2325
ORD-007916,2023-03-04,2023-03-05,Same Day,CUST-0155,Brenda Hall,Consumer,West,Washington,Technology,Copiers,1,396.17,0.0,336.74,36.37196875143045,2023,2023-03,1,0.108
ORD-003432,2023-03-04,2023-03-06,First Class,CUST-0008,Gina Moore,Consumer,Central,Illinois,Office Supplies,Storage,6,55.3,0.15,282.03,50.99,2023,2023-03,2,0.1808
ORD-001327,2023-03-04,2023-03-09,Standard Class,CUST-0059,Brent Jordan,Corporate,East,New York,Office Supplies,Art,7,40.36,0.2,226.03,27.95,2023,2023-03,5,0.1237
ORD-001625,2023-03-04,2023-03-10,Standard Class,CUST-0450,Phillip Nelson,Home Office,South,North Carolina,Furniture,Tables,5,267.17,0.0,1335.87,-97.45,2023,2023-03,6,-0.0729
ORD-002627,2023-03-04,2023-03-11,Standard Class,CUST-0361,Parker Cain,Home Office,West,California,Technology,Copiers,1,343.99,0.0,343.99,-9.62,2023,2023-03,7,-0.028
ORD-004038,2023-03-04,2023-03-07,Second Class,CUST-0178,Michael Wang,Consumer,South,Georgia,Technology,Phones,1,151.32,0.0,151.32,25.49,2023,2023-03,3,0.1685
ORD-000099,2023-03-05,2023-03-11,First Class,CUST-0492,Heather Bolton,Consumer,Central,Texas,Technology,Accessories,2,293.94,0.1,529.09,89.12,2023,2023-03,6,0.1684
ORD-004899,2023-03-05,2023-03-09,Second Class,CUST-0388,James Padilla,Consumer,East,Pennsylvania,Furniture,Tables,4,246.14,0.0,984.55,192.03,2023,2023-03,4,0.195
ORD-001422,2023-03-05,2023-03-12,Same Day,CUST-0038,Cassandra Gaines,Corporate,South,Tennessee,Technology,Copiers,6,577.23,0.3,2424.37,-339.74,2023,2023-03,7,-0.1401
ORD-005543,2023-03-05,2023-03-11,Same Day,CUST-0374,Sergio Knight,Home Office,Central,Michigan,Furniture,Tables,7,349.25,0.0,2444.75,357.01,2023,2023-03,6,0.146
ORD-008401,2023-03-05,2023-03-06,Second Class,CUST-0211,Christopher Smith,Corporate,East,Pennsylvania,Technology,Phones,5,656.92,0.0,3284.58,498.37,2023,2023-03,1,0.1517
ORD-008209,2023-03-05,2023-03-06,Same Day,CUST-0039,Elizabeth Fowler,Home Office,Central,Texas,Technology,Machines,6,171.13,0.15,872.78,109.78,2023,2023-03,1,0.1258
ORD-005418,2023-03-05,2023-03-11,First Class,CUST-0180,Robert Oconnell,Corporate,South,Florida,Furniture,Furnishings,5,373.4,0.3,1306.91,-36.88,2023,2023-03,6,-0.0282
ORD-006460,2023-03-05,2023-03-11,Same Day,CUST-0439,Rhonda Martin,Consumer,West,Oregon,Furniture,Chairs,7,187.59,0.0,1313.16,26.01,2023,2023-03,6,0.0198
ORD-000713,2023-03-05,2023-03-08,Same Day,CUST-0083,Michael Evans,Corporate,Central,Ohio,Furniture,Bookcases,1,171.64,0.0,171.64,19.423001431770622,2023,2023-03,3,0.1132
ORD-001036,2023-03-05,2023-03-09,Second Class,CUST-0356,Jesse Perez,Corporate,East,New York,Furniture,Chairs,3,322.4,0.1,870.49,259.7,2023,2023-03,4,0.2983
ORD-000627,2023-03-05,2023-03-11,Standard Class,CUST-0056,Michael Lewis,Corporate,Central,Michigan,Furniture,Bookcases,5,100.47,0.1,452.11,88.11,2023,2023-03,6,0.1949
ORD-003124,2023-03-06,2023-03-11,Standard Class,CUST-0178,Michael Wang,Consumer,South,Georgia,Office Supplies,Labels,8,40.64,0.0,325.14,73.83,2023,2023-03,5,0.2271
ORD-006634,2023-03-06,2023-03-08,Second Class,CUST-0351,Ana Hill,Consumer,Central,Michigan,Technology,Accessories,3,371.15,0.1,1002.11,242.65,2023,2023-03,2,0.2421
ORD-006887,2023-03-06,2023-03-10,Second Class,CUST-0404,Kathleen Webster,Corporate,West,Oregon,Furniture,Bookcases,2,239.71,0.0,479.42,104.33,2023,2023-03,4,0.2176
ORD-002157,2023-03-06,2023-03-12,Standard Class,CUST-0488,Samantha Gardner,Corporate,East,Massachusetts,Technology,Copiers,3,459.36,0.0,1378.09,270.12,2023,2023-03,6,0.196
ORD-007402,2023-03-06,2023-03-12,Second Class,CUST-0376,Paul Lewis,Consumer,West,Nevada,Technology,Machines,8,151.57,0.0,1212.54,187.87,2023,2023-03,6,0.1549
ORD-007832,2023-03-06,2023-03-13,Second Class,CUST-0057,Timothy Duncan,Home Office,South,Tennessee,Technology,Copiers,6,425.96,0.3,1789.02,25.02,2023,2023-03,7,0.014
ORD-006356,2023-03-06,2023-03-09,Same Day,CUST-0359,Christian Leblanc,Home Office,East,New Jersey,Office Supplies,Storage,2,32.2,0.1,57.95,14.74,2023,2023-03,3,0.2544
ORD-002090,2023-03-06,2023-03-10,Standard Class,CUST-0113,Julia Torres,Home Office,South,Florida,Furniture,Chairs,6,386.01,0.2,1852.83,-76.24,2023,2023-03,4,-0.0411
ORD-008474,2023-03-06,2023-03-07,Same Day,CUST-0490,Lance Simmons,Consumer,South,Georgia,Technology,Machines,3,266.66,0.0,799.98,86.94,2023,2023-03,1,0.1087
ORD-005258,2023-03-06,2023-03-10,First Class,CUST-0424,Mary Escobar,Consumer,East,New York,Technology,Copiers,3,419.86,0.0,1259.58,334.97,2023,2023-03,4,0.2659
ORD-008426,2023-03-06,2023-03-10,Same Day,CUST-0341,Allison Smith,Consumer,Central,Texas,Furniture,Chairs,6,380.01,0.0,2280.05,406.08,2023,2023-03,4,0.1781
ORD-004974,2023-03-06,2023-03-13,Standard Class,CUST-0308,Carlos Ryan,Corporate,East,Pennsylvania,Office Supplies,Paper,2,10.4,0.0,20.8,1.59,2023,2023-03,7,0.0764
ORD-003981,2023-03-07,2023-03-12,First Class,CUST-0050,Eric Carney,Consumer,East,New York,Technology,Copiers,6,324.34,0.0,1946.07,674.22,2023,2023-03,5,0.3465
